Rank,prop_screened,prop_found
288,0.3344947735191638,0.42528735632183906
289,0.3356562137049942,0.42528735632183906
290,0.33681765389082463,0.42528735632183906
291,0.33797909407665505,0.42528735632183906
292,0.33914053426248547,0.42911877394636017
293,0.3403019744483159,0.42911877394636017
294,0.34146341463414637,0.4329501915708812
295,0.3426248548199768,0.4329501915708812
296,0.3437862950058072,0.4329501915708812
297,0.34494773519163763,0.4329501915708812
298,0.34610917537746805,0.4367816091954023
299,0.34727061556329847,0.4367816091954023
300,0.34843205574912894,0.4367816091954023
301,0.34959349593495936,0.4367816091954023
302,0.3507549361207898,0.4367816091954023
303,0.3519163763066202,0.4367816091954023
304,0.3530778164924506,0.4367816091954023
305,0.35423925667828104,0.44061302681992337
306,0.3554006968641115,0.44061302681992337
307,0.35656213704994194,0.44061302681992337
308,0.35772357723577236,0.44061302681992337
309,0.3588850174216028,0.4444444444444444
310,0.3600464576074332,0.4444444444444444
311,0.3612078977932636,0.4482758620689655
312,0.3623693379790941,0.4482758620689655
313,0.3635307781649245,0.4521072796934866
314,0.36469221835075494,0.4521072796934866
315,0.36585365853658536,0.4521072796934866
316,0.3670150987224158,0.4521072796934866
317,0.3681765389082462,0.4521072796934866
318,0.3693379790940767,0.4521072796934866
319,0.3704994192799071,0.4521072796934866
320,0.3716608594657375,0.4521072796934866
321,0.37282229965156793,0.4521072796934866
322,0.37398373983739835,0.4521072796934866
323,0.37514518002322883,0.4521072796934866
324,0.37630662020905925,0.4521072796934866
325,0.37746806039488967,0.4521072796934866
326,0.3786295005807201,0.4521072796934866
327,0.3797909407665505,0.4521072796934866
328,0.38095238095238093,0.4521072796934866
329,0.3821138211382114,0.4521072796934866
330,0.3832752613240418,0.4521072796934866
331,0.38443670150987225,0.4521072796934866
332,0.38559814169570267,0.4559386973180077
333,0.3867595818815331,0.4559386973180077
334,0.3879210220673635,0.4559386973180077
335,0.389082462253194,0.45977011494252873
336,0.3902439024390244,0.46360153256704983
337,0.3914053426248548,0.46360153256704983
338,0.39256678281068524,0.46360153256704983
339,0.39372822299651566,0.4674329501915709
340,0.3948896631823461,0.4674329501915709
341,0.39605110336817656,0.4674329501915709
342,0.397212543554007,0.4674329501915709
343,0.3983739837398374,0.4674329501915709
344,0.3995354239256678,0.47126436781609193
345,0.40069686411149824,0.47126436781609193
346,0.40185830429732866,0.47126436781609193
347,0.40301974448315914,0.47509578544061304
348,0.40418118466898956,0.4789272030651341
349,0.40534262485482,0.4789272030651341
350,0.4065040650406504,0.4789272030651341
351,0.4076655052264808,0.4827586206896552
352,0.4088269454123113,0.48659003831417624
353,0.4099883855981417,0.4904214559386973
354,0.41114982578397213,0.4942528735632184
355,0.41231126596980255,0.49808429118773945
356,0.413472706155633,0.49808429118773945
357,0.4146341463414634,0.49808429118773945
358,0.41579558652729387,0.5019157088122606
359,0.4169570267131243,0.5057471264367817
360,0.4181184668989547,0.5057471264367817
361,0.41927990708478513,0.5095785440613027
362,0.42044134727061555,0.5095785440613027
363,0.42160278745644597,0.5095785440613027
364,0.42276422764227645,0.5134099616858238
365,0.42392566782810687,0.5134099616858238
366,0.4250871080139373,0.5134099616858238
367,0.4262485481997677,0.5172413793103449
368,0.4274099883855981,0.5210727969348659
369,0.42857142857142855,0.5210727969348659
370,0.429732868757259,0.5210727969348659
371,0.43089430894308944,0.5210727969348659
372,0.43205574912891986,0.5210727969348659
373,0.4332171893147503,0.524904214559387
374,0.4343786295005807,0.5287356321839081
375,0.4355400696864111,0.5325670498084292
376,0.4367015098722416,0.5325670498084292
377,0.437862950058072,0.5363984674329502
378,0.43902439024390244,0.5402298850574713
379,0.44018583042973286,0.5440613026819924
380,0.4413472706155633,0.5440613026819924
381,0.4425087108013937,0.5440613026819924
382,0.4436701509872242,0.5440613026819924
383,0.4448315911730546,0.5440613026819924
384,0.445993031358885,0.5440613026819924
385,0.44715447154471544,0.5440613026819924
386,0.44831591173054586,0.5440613026819924
387,0.44947735191637633,0.5478927203065134
388,0.45063879210220675,0.5478927203065134
389,0.4518002322880372,0.5478927203065134
390,0.4529616724738676,0.5478927203065134
391,0.454123112659698,0.5478927203065134
392,0.45528455284552843,0.5478927203065134
393,0.4564459930313589,0.5478927203065134
394,0.45760743321718933,0.5478927203065134
395,0.45876887340301975,0.5478927203065134
396,0.45993031358885017,0.5478927203065134
397,0.4610917537746806,0.5517241379310345
398,0.462253193960511,0.5517241379310345
399,0.4634146341463415,0.5517241379310345
400,0.4645760743321719,0.5555555555555556
401,0.4657375145180023,0.5555555555555556
402,0.46689895470383275,0.5593869731800766
403,0.46806039488966317,0.5593869731800766
404,0.4692218350754936,0.5632183908045977
405,0.47038327526132406,0.5632183908045977
406,0.4715447154471545,0.5632183908045977
407,0.4727061556329849,0.5632183908045977
408,0.4738675958188153,0.5670498084291188
409,0.47502903600464574,0.5670498084291188
410,0.47619047619047616,0.5670498084291188
411,0.47735191637630664,0.5670498084291188
412,0.47851335656213706,0.5670498084291188
413,0.4796747967479675,0.5670498084291188
414,0.4808362369337979,0.5670498084291188
415,0.4819976771196283,0.5670498084291188
416,0.4831591173054588,0.5670498084291188
417,0.4843205574912892,0.5670498084291188
418,0.48548199767711964,0.5670498084291188
419,0.48664343786295006,0.5670498084291188
420,0.4878048780487805,0.5670498084291188
421,0.4889663182346109,0.5670498084291188
422,0.4901277584204414,0.5670498084291188
423,0.4912891986062718,0.5708812260536399
424,0.4924506387921022,0.5708812260536399
425,0.49361207897793263,0.5708812260536399
426,0.49477351916376305,0.5708812260536399
427,0.4959349593495935,0.5708812260536399
428,0.49709639953542395,0.5708812260536399
429,0.49825783972125437,0.5708812260536399
430,0.4994192799070848,0.5747126436781609
431,0.5005807200929152,0.5747126436781609
432,0.5017421602787456,0.5747126436781609
433,0.502903600464576,0.5747126436781609
434,0.5040650406504065,0.5747126436781609
435,0.5052264808362369,0.5747126436781609
436,0.5063879210220673,0.5747126436781609
437,0.5075493612078978,0.5747126436781609
438,0.5087108013937283,0.5747126436781609
439,0.5098722415795587,0.5747126436781609
440,0.5110336817653891,0.578544061302682
441,0.5121951219512195,0.5823754789272031
442,0.5133565621370499,0.5823754789272031
443,0.5145180023228804,0.5823754789272031
444,0.5156794425087108,0.5862068965517241
445,0.5168408826945412,0.5900383141762452
446,0.5180023228803716,0.5900383141762452
447,0.519163763066202,0.5900383141762452
448,0.5203252032520326,0.5900383141762452
449,0.521486643437863,0.5900383141762452
450,0.5226480836236934,0.5900383141762452
451,0.5238095238095238,0.5938697318007663
452,0.5249709639953543,0.5977011494252874
453,0.5261324041811847,0.5977011494252874
454,0.5272938443670151,0.6015325670498084
455,0.5284552845528455,0.6015325670498084
456,0.5296167247386759,0.6053639846743295
457,0.5307781649245064,0.6053639846743295
458,0.5319396051103368,0.6053639846743295
459,0.5331010452961672,0.6091954022988506
460,0.5342624854819977,0.6091954022988506
461,0.5354239256678281,0.6091954022988506
462,0.5365853658536586,0.6130268199233716
463,0.537746806039489,0.6130268199233716
464,0.5389082462253194,0.6130268199233716
465,0.5400696864111498,0.6168582375478927
466,0.5412311265969802,0.6168582375478927
467,0.5423925667828107,0.6168582375478927
468,0.5435540069686411,0.6168582375478927
469,0.5447154471544715,0.6168582375478927
470,0.5458768873403019,0.6168582375478927
471,0.5470383275261324,0.6168582375478927
472,0.5481997677119629,0.6168582375478927
473,0.5493612078977933,0.6206896551724138
474,0.5505226480836237,0.6206896551724138
475,0.5516840882694541,0.6206896551724138
476,0.5528455284552846,0.6206896551724138
477,0.554006968641115,0.6206896551724138
478,0.5551684088269454,0.6206896551724138
479,0.5563298490127758,0.6206896551724138
480,0.5574912891986062,0.6206896551724138
481,0.5586527293844367,0.6245210727969349
482,0.5598141695702671,0.6245210727969349
483,0.5609756097560976,0.6245210727969349
484,0.562137049941928,0.6245210727969349
485,0.5632984901277585,0.6245210727969349
486,0.5644599303135889,0.6245210727969349
487,0.5656213704994193,0.6245210727969349
488,0.5667828106852497,0.6245210727969349
489,0.5679442508710801,0.6245210727969349
490,0.5691056910569106,0.6245210727969349
491,0.570267131242741,0.6283524904214559
492,0.5714285714285714,0.6283524904214559
493,0.5725900116144018,0.632183908045977
494,0.5737514518002322,0.6360153256704981
495,0.5749128919860628,0.6398467432950191
496,0.5760743321718932,0.6436781609195402
497,0.5772357723577236,0.6475095785440613
498,0.578397212543554,0.6475095785440613
499,0.5795586527293844,0.6475095785440613
500,0.5807200929152149,0.6513409961685823
501,0.5818815331010453,0.6513409961685823
502,0.5830429732868757,0.6551724137931034
503,0.5842044134727061,0.6551724137931034
504,0.5853658536585366,0.6551724137931034
505,0.586527293844367,0.6551724137931034
506,0.5876887340301974,0.6551724137931034
507,0.5888501742160279,0.6590038314176245
508,0.5900116144018583,0.6590038314176245
509,0.5911730545876888,0.6590038314176245
510,0.5923344947735192,0.6590038314176245
511,0.5934959349593496,0.6628352490421456
512,0.59465737514518,0.6628352490421456
513,0.5958188153310104,0.6628352490421456
514,0.5969802555168409,0.6628352490421456
515,0.5981416957026713,0.6628352490421456
516,0.5993031358885017,0.6666666666666666
517,0.6004645760743321,0.6704980842911877
518,0.6016260162601627,0.6743295019157088
519,0.6027874564459931,0.6781609195402298
520,0.6039488966318235,0.6819923371647509
521,0.6051103368176539,0.685823754789272
522,0.6062717770034843,0.6896551724137931
523,0.6074332171893148,0.6896551724137931
524,0.6085946573751452,0.6934865900383141
525,0.6097560975609756,0.6934865900383141
526,0.610917537746806,0.6934865900383141
527,0.6120789779326364,0.6973180076628352
528,0.6132404181184669,0.7011494252873564
529,0.6144018583042973,0.7049808429118773
530,0.6155632984901278,0.7049808429118773
531,0.6167247386759582,0.7049808429118773
532,0.6178861788617886,0.7049808429118773
533,0.6190476190476191,0.7088122605363985
534,0.6202090592334495,0.7088122605363985
535,0.6213704994192799,0.7126436781609196
536,0.6225319396051103,0.7126436781609196
537,0.6236933797909407,0.7126436781609196
538,0.6248548199767712,0.7164750957854407
539,0.6260162601626016,0.7203065134099617
540,0.627177700348432,0.7203065134099617
541,0.6283391405342624,0.7203065134099617
542,0.629500580720093,0.7203065134099617
543,0.6306620209059234,0.7203065134099617
544,0.6318234610917538,0.7203065134099617
545,0.6329849012775842,0.7203065134099617
546,0.6341463414634146,0.7203065134099617
547,0.6353077816492451,0.7203065134099617
548,0.6364692218350755,0.7203065134099617
549,0.6376306620209059,0.7203065134099617
550,0.6387921022067363,0.7241379310344828
551,0.6399535423925667,0.7279693486590039
552,0.6411149825783972,0.7279693486590039
553,0.6422764227642277,0.7279693486590039
554,0.6434378629500581,0.7279693486590039
555,0.6445993031358885,0.7279693486590039
556,0.645760743321719,0.7279693486590039
557,0.6469221835075494,0.7318007662835249
558,0.6480836236933798,0.735632183908046
559,0.6492450638792102,0.735632183908046
560,0.6504065040650406,0.7394636015325671
561,0.6515679442508711,0.7394636015325671
562,0.6527293844367015,0.7394636015325671
563,0.6538908246225319,0.7394636015325671
564,0.6550522648083623,0.7394636015325671
565,0.6562137049941928,0.7394636015325671
566,0.6573751451800233,0.7394636015325671
567,0.6585365853658537,0.7394636015325671
568,0.6596980255516841,0.7432950191570882
569,0.6608594657375145,0.7432950191570882
570,0.662020905923345,0.7432950191570882
571,0.6631823461091754,0.7432950191570882
572,0.6643437862950058,0.7471264367816092
573,0.6655052264808362,0.7471264367816092
574,0.6666666666666666,0.7471264367816092
575,0.667828106852497,0.7509578544061303
576,0.6689895470383276,0.7509578544061303
577,0.670150987224158,0.7509578544061303
578,0.6713124274099884,0.7547892720306514
579,0.6724738675958188,0.7547892720306514
580,0.6736353077816493,0.7547892720306514
581,0.6747967479674797,0.7547892720306514
582,0.6759581881533101,0.7547892720306514
583,0.6771196283391405,0.7547892720306514
584,0.6782810685249709,0.7547892720306514
585,0.6794425087108014,0.7586206896551724
586,0.6806039488966318,0.7586206896551724
587,0.6817653890824622,0.7586206896551724
588,0.6829268292682927,0.7624521072796935
589,0.6840882694541232,0.7624521072796935
590,0.6852497096399536,0.7624521072796935
591,0.686411149825784,0.7624521072796935
592,0.6875725900116144,0.7624521072796935
593,0.6887340301974448,0.7624521072796935
594,0.6898954703832753,0.7624521072796935
595,0.6910569105691057,0.7624521072796935
596,0.6922183507549361,0.7662835249042146
597,0.6933797909407665,0.7662835249042146
598,0.6945412311265969,0.7662835249042146
599,0.6957026713124274,0.7662835249042146
600,0.6968641114982579,0.7662835249042146
601,0.6980255516840883,0.7662835249042146
602,0.6991869918699187,0.7662835249042146
603,0.7003484320557491,0.7662835249042146
604,0.7015098722415796,0.7701149425287356
605,0.70267131242741,0.7701149425287356
606,0.7038327526132404,0.7701149425287356
607,0.7049941927990708,0.7701149425287356
608,0.7061556329849012,0.7701149425287356
609,0.7073170731707317,0.7701149425287356
610,0.7084785133565621,0.7701149425287356
611,0.7096399535423926,0.7739463601532567
612,0.710801393728223,0.7739463601532567
613,0.7119628339140535,0.7739463601532567
614,0.7131242740998839,0.7777777777777778
615,0.7142857142857143,0.7816091954022989
616,0.7154471544715447,0.7816091954022989
617,0.7166085946573751,0.7854406130268199
618,0.7177700348432056,0.789272030651341
619,0.718931475029036,0.789272030651341
620,0.7200929152148664,0.789272030651341
621,0.7212543554006968,0.7931034482758621
622,0.7224157955865272,0.7931034482758621
623,0.7235772357723578,0.7969348659003831
624,0.7247386759581882,0.7969348659003831
625,0.7259001161440186,0.7969348659003831
626,0.727061556329849,0.7969348659003831
627,0.7282229965156795,0.7969348659003831
628,0.7293844367015099,0.8007662835249042
629,0.7305458768873403,0.8045977011494253
630,0.7317073170731707,0.8084291187739464
631,0.7328687572590011,0.8122605363984674
632,0.7340301974448316,0.8122605363984674
633,0.735191637630662,0.8160919540229885
634,0.7363530778164924,0.8160919540229885
635,0.7375145180023229,0.8160919540229885
636,0.7386759581881533,0.8160919540229885
637,0.7398373983739838,0.8160919540229885
638,0.7409988385598142,0.8160919540229885
639,0.7421602787456446,0.8160919540229885
640,0.743321718931475,0.8199233716475096
641,0.7444831591173054,0.8237547892720306
642,0.7456445993031359,0.8237547892720306
643,0.7468060394889663,0.8237547892720306
644,0.7479674796747967,0.8237547892720306
645,0.7491289198606271,0.8237547892720306
646,0.7502903600464577,0.8275862068965517
647,0.7514518002322881,0.8314176245210728
648,0.7526132404181185,0.8352490421455939
649,0.7537746806039489,0.8352490421455939
650,0.7549361207897793,0.8352490421455939
651,0.7560975609756098,0.8390804597701149
652,0.7572590011614402,0.842911877394636
653,0.7584204413472706,0.842911877394636
654,0.759581881533101,0.8467432950191571
655,0.7607433217189314,0.8467432950191571
656,0.7619047619047619,0.8505747126436781
657,0.7630662020905923,0.8505747126436781
658,0.7642276422764228,0.8505747126436781
659,0.7653890824622532,0.8505747126436781
660,0.7665505226480837,0.8505747126436781
661,0.7677119628339141,0.8544061302681992
662,0.7688734030197445,0.8544061302681992
663,0.7700348432055749,0.8544061302681992
664,0.7711962833914053,0.8544061302681992
665,0.7723577235772358,0.8544061302681992
666,0.7735191637630662,0.8544061302681992
667,0.7746806039488966,0.8544061302681992
668,0.775842044134727,0.8544061302681992
669,0.7770034843205574,0.8544061302681992
670,0.778164924506388,0.8544061302681992
671,0.7793263646922184,0.8544061302681992
672,0.7804878048780488,0.8582375478927203
673,0.7816492450638792,0.8620689655172413
674,0.7828106852497096,0.8620689655172413
675,0.7839721254355401,0.8659003831417624
676,0.7851335656213705,0.8697318007662835
677,0.7862950058072009,0.8697318007662835
678,0.7874564459930313,0.8735632183908046
679,0.7886178861788617,0.8773946360153256
680,0.7897793263646922,0.8773946360153256
681,0.7909407665505227,0.8812260536398467
682,0.7921022067363531,0.8812260536398467
683,0.7932636469221835,0.8850574712643678
684,0.794425087108014,0.8850574712643678
685,0.7955865272938444,0.8888888888888888
686,0.7967479674796748,0.89272030651341
687,0.7979094076655052,0.89272030651341
688,0.7990708478513356,0.89272030651341
689,0.8002322880371661,0.89272030651341
690,0.8013937282229965,0.89272030651341
691,0.8025551684088269,0.89272030651341
692,0.8037166085946573,0.89272030651341
693,0.8048780487804879,0.89272030651341
694,0.8060394889663183,0.89272030651341
695,0.8072009291521487,0.896551724137931
696,0.8083623693379791,0.896551724137931
697,0.8095238095238095,0.9003831417624522
698,0.81068524970964,0.9042145593869731
699,0.8118466898954704,0.9042145593869731
700,0.8130081300813008,0.9042145593869731
701,0.8141695702671312,0.9042145593869731
702,0.8153310104529616,0.9042145593869731
703,0.81649245063879206,0.9042145593869731
